0.071217,0.014792,0.0041397,0.021465,0.019077,0.0091075,0.013162,0.038827,0.016462,0.014007,0.0096808,0.014626,0.0049944,0.0072614,0.0026192,0.0010845,0.011186,0.014394,0.0034823,0.039655,0.0083755,0.0067124,0.0074152,0.0083288,0.0082415,0.0046048,0.01137,0.010777,0.006397,0.0075237,0.0055325,0.0099652,0.0038935,0.0059048,0.0086353,0.004791,0.0092526,0.010629,0.0070621,0.010777
0.014792,0.055179,0.011648,0.0088653,0.0075623,0.015149,0.0089078,0.021448,0.041008,0.0073816,0.027195,0.0066034,0.010777,-0.00050252,0.0024132,0.0045761,0.0080911,0.015056,0.00029645,0.014947,0.013017,0.009785,0.0092404,0.014548,0.014538,0.0081251,0.01472,0.014476,0.0094646,0.012998,0.0092619,0.015069,0.0079407,0.0090283,0.010789,0.0066071,0.012269,0.015742,0.0095798,0.014476
0.0041397,0.011648,0.080921,0.0044934,0.0010668,0.011919,0.0066404,0.01205,0.0071551,0.0048177,0.0034922,0.0038524,0.0002377,0.0024271,0.0084493,0.031007,0.0041573,0.011569,0.011169,0.0055683,0.0079567,0.0023791,0.0083283,0.0086311,0.0088201,0.0044321,0.012009,0.010334,0.0017372,0.0086486,0.0036402,0.011078,0.0032201,0.0056704,0.0057699,0.0063193,0.009315,0.011512,0.0050485,0.010334
0.021465,0.0088653,0.0044934,0.044124,0.019885,0.0089814,0.018775,0.017135,0.0091123,0.021692,0.006864,0.022073,0.0043276,0.0071734,-0.00050136,0.00048507,0.014534,0.02502,0.0023658,0.022464,0.0066794,0.0071867,0.0070831,0.0080112,0.0073167,0.0056748,0.008796,0.0086202,0.0072191,0.0070232,0.0061858,0.0090233,0.0030928,0.0039905,0.0073493,0.0058253,0.0076703,0.0082676,0.0066801,0.0086202
0.019077,0.0075623,0.0010668,0.019885,0.025962,0.0063429,0.014238,0.015767,0.0078153,0.013649,0.0052604,0.014863,0.0028159,0.0047716,-0.00038111,-0.00033722,0.011573,0.018502,0.0015118,0.020582,0.0067498,0.0064555,0.0057146,0.0082737,0.0077553,0.0052687,0.0087127,0.0086252,0.0068744,0.0071196,0.0060223,0.008755,0.0039621,0.0047815,0.0062817,0.0046219,0.007434,0.0078741,0.0057109,0.0086252
0.0091075,0.015149,0.011919,0.0089814,0.0063429,0.063621,0.0067313,0.017299,0.012241,0.0061451,0.0055353,0.0054731,0.018331,0.0080389,0.0078031,0.0051864,0.0062497,0.011129,0.003882,0.010456,0.01583,0.013646,0.017355,0.018583,0.018106,0.013726,0.018067,0.020877,0.014377,0.015631,0.014404,0.020948,0.012526,0.013022,0.01447,0.013345,0.016964,0.017325,0.013409,0.020877
0.013162,0.0089078,0.0066404,0.018775,0.014238,0.0067313,0.043275,0.015173,0.0082575,0.020439,0.0085007,0.024339,0.0041664,0.0050956,-0.00037719,0.0026152,0.015772,0.032597,0.0037849,0.017762,0.013119,0.012535,0.010588,0.014195,0.013866,0.009988,0.015468,0.016148,0.011254,0.012807,0.010309,0.015938,0.0077766,0.009123,0.0123,0.0081942,0.013215,0.01513,0.01021,0.016148
0.038827,0.021448,0.01205,0.017135,0.015767,0.017299,0.015173,0.096279,0.021153,0.01402,0.011725,0.014528,0.0078195,0.0048522,0.0064638,0.0052246,0.013166,0.017575,0.0018958,0.049957,0.01185,0.0084126,0.012096,0.013977,0.013766,0.008767,0.01567,0.016013,0.0084703,0.014369,0.0078068,0.015467,0.0046296,0.0092174,0.011435,0.0079986,0.012428,0.014114,0.010743,0.016013
0.016462,0.041008,0.0071551,0.0091123,0.0078153,0.012241,0.0082575,0.021153,0.054766,0.0072144,0.031813,0.0066708,0.0077662,-0.00048514,0.0010203,0.0025782,0.0080563,0.0123,-0.0003551,0.017207,0.012376,0.0089597,0.0090465,0.01435,0.014344,0.0080484,0.014808,0.013464,0.0086338,0.013171,0.0082297,0.015412,0.0068206,0.0085517,0.010466,0.0068154,0.012157,0.01474,0.0087314,0.013464
0.014007,0.0073816,0.0048177,0.021692,0.013649,0.0061451,0.020439,0.01402,0.0072144,0.035193,0.0056395,0.026528,0.0044792,0.0085071,0.0015054,0.002744,0.014524,0.023724,0.0029136,0.017152,0.010338,0.0088296,0.0096675,0.011266,0.011323,0.0081793,0.012615,0.012653,0.0092829,0.010403,0.0078856,0.012957,0.0057135,0.0065092,0.009758,0.0073236,0.010715,0.012387,0.0082377,0.012653
0.0096808,0.027195,0.0034922,0.006864,0.0052604,0.0055353,0.0085007,0.011725,0.031813,0.0056395,0.046075,0.0057406,0.0061552,0.0021057,0.0024735,0.00024962,0.0060604,0.013268,0.0019981,0.009458,0.0088331,0.0079597,0.0070218,0.010811,0.010969,0.0077873,0.010996,0.010416,0.0074511,0.010751,0.0066753,0.012072,0.0062514,0.007312,0.0083798,0.0053855,0.01022,0.011884,0.0069846,0.010416
0.014626,0.0066034,0.0038524,0.022073,0.014863,0.0054731,0.024339,0.014528,0.0066708,0.026528,0.0057406,0.041183,0.0023042,0.0092196,0.0010847,0.0012601,0.015192,0.02277,0.0034093,0.017921,0.0074526,0.0061763,0.0073111,0.0081293,0.0086302,0.0052652,0.010323,0.010027,0.0061692,0.0079306,0.0049313,0.010375,0.0034456,0.0045014,0.0073764,0.0050747,0.0086059,0.0098867,0.0059779,0.010027
0.0049944,0.010777,0.0002377,0.0043276,0.0028159,0.018331,0.0041664,0.0078195,0.0077662,0.0044792,0.0061552,0.0023042,0.062218,0.01313,0.0052622,0.0022313,0.0057207,0.01027,0.0016707,0.0067084,0.015395,0.013877,0.013859,0.017248,0.017358,0.0127,0.015118,0.017419,0.014453,0.014187,0.01402,0.017443,0.01222,0.010546,0.015177,0.011007,0.015264,0.016974,0.013877,0.017419
0.0072614,-0.00050252,0.0024271,0.0071734,0.0047716,0.0080389,0.0050956,0.0048522,-0.00048514,0.0085071,0.0021057,0.0092196,0.01313,0.072764,0.011411,0.0016894,0.0081162,0.0090338,0.011353,0.0067822,0.0031057,0.00061652,0.00077161,0.0024466,0.0019875,0.0007366,0.0051177,0.0047045,0.0014927,0.0033687,0.001181,0.0047481,0.00027054,0.0012294,0.0023994,0.0010702,0.0020409,0.0060976,0.0018514,0.0047045
0.0026192,0.0024132,0.0084493,-0.00050136,-0.00038111,0.0078031,-0.00037719,0.0064638,0.0010203,0.0015054,0.0024735,0.0010847,0.0052622,0.011411,0.056039,0.0086211,0.001624,-0.00081712,0.021536,0.00063357,-0.0020875,-0.00050211,0.0020852,0.002165,0.0010244,-0.00071217,0.0030725,-0.00020507,-0.0002059,0.0024153,0.00069657,0.0029238,-3.9599e-05,0.00067029,-0.00071114,0.001061,0.00034303,0.0025864,2.8614e-05,-0.00020507
0.0010845,0.0045761,0.031007,0.00048507,-0.00033722,0.0051864,0.0026152,0.0052246,0.0025782,0.002744,0.00024962,0.0012601,0.0022313,0.0016894,0.0086211,0.036853,0.00047562,0.0044617,0.0082976,0.003506,0.0058833,0.0041121,0.0058982,0.0068769,0.0066999,0.005165,0.007321,0.0074402,0.0046446,0.0064718,0.0047671,0.0077289,0.0040014,0.0045758,0.0053351,0.0050608,0.0070366,0.0068689,0.0043746,0.0074402
0.011186,0.0080911,0.0041573,0.014534,0.011573,0.0062497,0.015772,0.013166,0.0080563,0.014524,0.0060604,0.015192,0.0057207,0.0081162,0.001624,0.00047562,0.027825,0.024773,0.0022103,0.015545,0.0092158,0.0086898,0.0098843,0.011168,0.010782,0.0078161,0.012306,0.012909,0.0089395,0.010193,0.0077071,0.011779,0.0061535,0.0076462,0.010758,0.0075337,0.010578,0.012195,0.009403,0.012909
0.014394,0.015056,0.011569,0.02502,0.018502,0.011129,0.032597,0.017575,0.0123,0.023724,0.013268,0.02277,0.01027,0.0090338,-0.00081712,0.0044617,0.024773,0.075757,0.0036956,0.022865,0.026098,0.026247,0.025042,0.028826,0.027684,0.025507,0.028172,0.029954,0.02514,0.026909,0.024918,0.029724,0.019593,0.021832,0.025398,0.019148,0.027446,0.029769,0.021384,0.029954
0.0034823,0.00029645,0.011169,0.0023658,0.0015118,0.003882,0.0037849,0.0018958,-0.0003551,0.0029136,0.0019981,0.0034093,0.0016707,0.011353,0.021536,0.0082976,0.0022103,0.0036956,0.040628,0.0024632,0.0041644,0.0028267,0.0037232,0.0061718,0.0055064,0.0041214,0.0061609,0.0043794,0.0030218,0.005974,0.0035572,0.0076458,0.0032727,0.0033391,0.003399,0.0032626,0.0060419,0.006381,0.002456,0.0043794
0.039655,0.014947,0.0055683,0.022464,0.020582,0.010456,0.017762,0.049957,0.017207,0.017152,0.009458,0.017921,0.0067084,0.0067822,0.00063357,0.003506,0.015545,0.022865,0.0024632,0.069407,0.013556,0.012979,0.012263,0.016197,0.015131,0.011348,0.016237,0.017407,0.012808,0.013783,0.010686,0.015331,0.0078575,0.011274,0.013867,0.0094537,0.01443,0.014209,0.012969,0.017407
0.0083755,0.013017,0.0079567,0.0066794,0.0067498,0.01583,0.013119,0.01185,0.012376,0.010338,0.0088331,0.0074526,0.015395,0.0031057,-0.0020875,0.0058833,0.0092158,0.026098,0.0041644,0.013556,0.075799,0.056914,0.058702,0.071432,0.069993,0.062319,0.06753,0.067,0.055076,0.060485,0.05301,0.07218,0.052129,0.053348,0.05781,0.045096,0.063871,0.065787,0.048435,0.067
0.0067124,0.009785,0.0023791,0.0071867,0.0064555,0.013646,0.012535,0.0084126,0.0089597,0.0088296,0.0079597,0.0061763,0.013877,0.00061652,-0.00050211,0.0041121,0.0086898,0.026247,0.0028267,0.012979,0.056914,0.064874,0.052721,0.064744,0.061874,0.058456,0.058164,0.056325,0.059257,0.05289,0.055745,0.063489,0.053599,0.051492,0.054956,0.039923,0.0574,0.056533,0.046944,0.056325
0.0074152,0.0092404,0.0083283,0.0070831,0.0057146,0.017355,0.010588,0.012096,0.0090465,0.0096675,0.0070218,0.0073111,0.013859,0.00077161,0.0020852,0.0058982,0.0098843,0.025042,0.0037232,0.012263,0.058702,0.052721,0.071294,0.064308,0.062047,0.060262,0.05939,0.058695,0.051943,0.054089,0.049555,0.064326,0.050485,0.050358,0.055968,0.049873,0.057996,0.057929,0.048148,0.058695
0.0083288,0.014548,0.0086311,0.0080112,0.0082737,0.018583,0.014195,0.013977,0.01435,0.011266,0.010811,0.0081293,0.017248,0.0024466,0.002165,0.0068769,0.011168,0.028826,0.0061718,0.016197,0.071432,0.064744,0.064308,0.087856,0.081312,0.068703,0.075633,0.072993,0.062676,0.070171,0.059797,0.082989,0.059096,0.059412,0.063202,0.048373,0.072911,0.072346,0.053173,0.072993
0.0082415,0.014538,0.0088201,0.0073167,0.0077553,0.018106,0.013866,0.013766,0.014344,0.011323,0.010969,0.0086302,0.017358,0.0019875,0.0010244,0.0066999,0.010782,0.027684,0.0055064,0.015131,0.069993,0.061874,0.062047,0.081312,0.084397,0.066056,0.073332,0.071659,0.059988,0.067643,0.056995,0.079906,0.056644,0.056927,0.061531,0.046441,0.070611,0.070913,0.050938,0.071659
0.0046048,0.0081251,0.0044321,0.0056748,0.0052687,0.013726,0.009988,0.008767,0.0080484,0.0081793,0.0077873,0.0052652,0.0127,0.0007366,-0.00071217,0.005165,0.0078161,0.025507,0.0041214,0.011348,0.062319,0.058456,0.060262,0.068703,0.066056,0.074786,0.063696,0.060481,0.057483,0.058015,0.056106,0.068078,0.055904,0.055771,0.057364,0.046661,0.062145,0.061363,0.048215,0.060481
0.01137,0.01472,0.012009,0.008796,0.0087127,0.018067,0.015468,0.01567,0.014808,0.012615,0.010996,0.010323,0.015118,0.0051177,0.0030725,0.007321,0.012306,0.028172,0.0061609,0.016237,0.06753,0.058164,0.05939,0.075633,0.073332,0.063696,0.082904,0.070355,0.056956,0.065502,0.05511,0.078884,0.055182,0.055435,0.059556,0.045568,0.066924,0.07287,0.04901,0.070355
0.010777,0.014476,0.010334,0.0086202,0.0086252,0.020877,0.016148,0.016013,0.013464,0.012653,0.010416,0.010027,0.017419,0.0047045,-0.00020507,0.0074402,0.012909,0.029954,0.0043794,0.017407,0.067,0.056325,0.058695,0.072993,0.071659,0.060481,0.070355,0.078679,0.055411,0.06278,0.051806,0.074595,0.051645,0.052989,0.058932,0.044483,0.064609,0.06791,0.047819,0.077679
0.006397,0.0094646,0.0017372,0.0072191,0.0068744,0.014377,0.011254,0.0084703,0.0086338,0.0092829,0.0074511,0.0061692,0.014453,0.0014927,-0.0002059,0.0046446,0.0089395,0.02514,0.0030218,0.012808,0.055076,0.059257,0.051943,0.062676,0.059988,0.057483,0.056956,0.055411,0.062881,0.051514,0.055392,0.062067,0.052618,0.050078,0.053322,0.03968,0.056081,0.055257,0.04569,0.055411
0.0075237,0.012998,0.0086486,0.0070232,0.0071196,0.015631,0.012807,0.014369,0.013171,0.010403,0.010751,0.0079306,0.014187,0.0033687,0.0024153,0.0064718,0.010193,0.026909,0.005974,0.013783,0.060485,0.05289,0.054089,0.070171,0.067643,0.058015,0.065502,0.06278,0.051514,0.067601,0.050194,0.071908,0.049589,0.049745,0.053241,0.041326,0.061032,0.062841,0.043639,0.06278
0.0055325,0.0092619,0.0036402,0.0061858,0.0060223,0.014404,0.010309,0.0078068,0.0082297,0.0078856,0.0066753,0.0049313,0.01402,0.001181,0.00069657,0.0047671,0.0077071,0.024918,0.0035572,0.010686,0.05301,0.055745,0.049555,0.059797,0.056995,0.056106,0.05511,0.051806,0.055392,0.050194,0.059011,0.059538,0.050175,0.048262,0.050795,0.038326,0.05358,0.053913,0.042814,0.051806
0.0099652,0.015069,0.011078,0.0090233,0.008755,0.020948,0.015938,0.015467,0.015412,0.012957,0.012072,0.010375,0.017443,0.0047481,0.0029238,0.0077289,0.011779,0.029724,0.0076458,0.015331,0.07218,0.063489,0.064326,0.082989,0.079906,0.068078,0.078884,0.074595,0.062067,0.071908,0.059538,0.090846,0.060146,0.060401,0.064276,0.04906,0.072693,0.075305,0.052893,0.074595
0.0038935,0.0079407,0.0032201,0.0030928,0.0039621,0.012526,0.0077766,0.0046296,0.0068206,0.0057135,0.0062514,0.0034456,0.01222,0.00027054,-3.9599e-05,0.0040014,0.0061535,0.019593,0.0032727,0.0078575,0.052129,0.053599,0.050485,0.059096,0.056644,0.055904,0.055182,0.051645,0.052618,0.049589,0.050175,0.060146,0.059954,0.050655,0.050141,0.039449,0.053021,0.053781,0.043456,0.051645
0.0059048,0.0090283,0.0056704,0.0039905,0.0047815,0.013022,0.009123,0.0092174,0.0085517,0.0065092,0.007312,0.0045014,0.010546,0.0012294,0.00067029,0.0045758,0.0076462,0.021832,0.0033391,0.011274,0.053348,0.051492,0.050358,0.059412,0.056927,0.055771,0.055435,0.052989,0.050078,0.049745,0.048262,0.060401,0.050655,0.054934,0.049699,0.038881,0.053703,0.053476,0.042183,0.052989
0.0086353,0.010789,0.0057699,0.0073493,0.0062817,0.01447,0.0123,0.011435,0.010466,0.009758,0.0083798,0.0073764,0.015177,0.0023994,-0.00071114,0.0053351,0.010758,0.025398,0.003399,0.013867,0.05781,0.054956,0.055968,0.063202,0.061531,0.057364,0.059556,0.058932,0.053322,0.053241,0.050795,0.064276,0.050141,0.049699,0.065114,0.044364,0.05696,0.058172,0.048891,0.058932
0.004791,0.0066071,0.0063193,0.0058253,0.0046219,0.013345,0.0081942,0.0079986,0.0068154,0.0073236,0.0053855,0.0050747,0.011007,0.0010702,0.001061,0.0050608,0.0075337,0.019148,0.0032626,0.0094537,0.045096,0.039923,0.049873,0.048373,0.046441,0.046661,0.045568,0.044483,0.03968,0.041326,0.038326,0.04906,0.039449,0.038881,0.044364,0.044811,0.044144,0.04473,0.038454,0.044483
0.0092526,0.012269,0.009315,0.0076703,0.007434,0.016964,0.013215,0.012428,0.012157,0.010715,0.01022,0.0086059,0.015264,0.0020409,0.00034303,0.0070366,0.010578,0.027446,0.0060419,0.01443,0.063871,0.0574,0.057996,0.072911,0.070611,0.062145,0.066924,0.064609,0.056081,0.061032,0.05358,0.072693,0.053021,0.053703,0.05696,0.044144,0.07406,0.065469,0.048055,0.064609
0.010629,0.015742,0.011512,0.0082676,0.0078741,0.017325,0.01513,0.014114,0.01474,0.012387,0.011884,0.0098867,0.016974,0.0060976,0.0025864,0.0068689,0.012195,0.029769,0.006381,0.014209,0.065787,0.056533,0.057929,0.072346,0.070913,0.061363,0.07287,0.06791,0.055257,0.062841,0.053913,0.075305,0.053781,0.053476,0.058172,0.04473,0.065469,0.079537,0.047759,0.06791
0.0070621,0.0095798,0.0050485,0.0066801,0.0057109,0.013409,0.01021,0.010743,0.0087314,0.0082377,0.0069846,0.0059779,0.013877,0.0018514,2.8614e-05,0.0043746,0.009403,0.021384,0.002456,0.012969,0.048435,0.046944,0.048148,0.053173,0.050938,0.048215,0.04901,0.047819,0.04569,0.043639,0.042814,0.052893,0.043456,0.042183,0.048891,0.038454,0.048055,0.047759,0.048418,0.047819
0.010777,0.014476,0.010334,0.0086202,0.0086252,0.020877,0.016148,0.016013,0.013464,0.012653,0.010416,0.010027,0.017419,0.0047045,-0.00020507,0.0074402,0.012909,0.029954,0.0043794,0.017407,0.067,0.056325,0.058695,0.072993,0.071659,0.060481,0.070355,0.077679,0.055411,0.06278,0.051806,0.074595,0.051645,0.052989,0.058932,0.044483,0.064609,0.06791,0.047819,0.078679
